"task_id","candidate_model_path","model_path","source_id","source_exp_id","method_family","memory_footprint","parameter_count","file_size","cost_proxy","utility_proxy","local_valid","risk","candidate_rank","recommended_action"
"task282","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task282.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task282.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","281","submit_full_source_except_failed_task133"
"task283","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task283.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task283.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","282","submit_full_source_except_failed_task133"
"task284","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task284.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task284.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","283","submit_full_source_except_failed_task133"
"task285","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task285.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task285.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","284","submit_full_source_except_failed_task133"
"task286","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task286.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task286.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","285","submit_full_source_except_failed_task133"
"task287","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task287.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task287.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","286","submit_full_source_except_failed_task133"
"task288","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task288.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task288.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","287","submit_full_source_except_failed_task133"
"task289","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task289.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task289.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","288","submit_full_source_except_failed_task133"
"task290","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task290.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task290.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","289","submit_full_source_except_failed_task133"
"task291","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task291.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task291.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","290","submit_full_source_except_failed_task133"
"task292","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task292.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task292.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","291","submit_full_source_except_failed_task133"
"task293","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task293.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task293.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","292","submit_full_source_except_failed_task133"
"task294","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task294.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task294.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","293","submit_full_source_except_failed_task133"
"task295","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task295.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task295.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","294","submit_full_source_except_failed_task133"
"task296","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task296.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task296.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","295","submit_full_source_except_failed_task133"
"task297","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task297.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task297.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","296","submit_full_source_except_failed_task133"
"task298","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task298.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task298.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","297","submit_full_source_except_failed_task133"
"task299","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task299.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task299.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","298","submit_full_source_except_failed_task133"
"task300","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task300.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task300.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","299","submit_full_source_except_failed_task133"
"task301","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task301.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task301.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","300","submit_full_source_except_failed_task133"
"task302","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task302.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task302.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","301","submit_full_source_except_failed_task133"
"task303","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task303.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task303.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","302","submit_full_source_except_failed_task133"
"task304","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task304.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task304.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","303","submit_full_source_except_failed_task133"
"task305","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task305.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task305.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","304","submit_full_source_except_failed_task133"
"task306","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task306.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task306.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","305","submit_full_source_except_failed_task133"
"task307","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task307.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task307.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","306","submit_full_source_except_failed_task133"
"task308","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task308.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task308.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","307","submit_full_source_except_failed_task133"
"task309","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task309.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task309.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","308","submit_full_source_except_failed_task133"
"task310","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task310.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task310.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","309","submit_full_source_except_failed_task133"
"task311","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task311.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task311.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","310","submit_full_source_except_failed_task133"
"task312","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task312.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task312.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","311","submit_full_source_except_failed_task133"
"task313","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task313.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task313.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","312","submit_full_source_except_failed_task133"
"task314","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task314.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task314.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","313","submit_full_source_except_failed_task133"
"task315","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task315.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task315.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","314","submit_full_source_except_failed_task133"
"task316","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task316.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task316.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","315","submit_full_source_except_failed_task133"
"task317","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task317.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task317.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","316","submit_full_source_except_failed_task133"
"task318","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task318.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task318.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","317","submit_full_source_except_failed_task133"
"task319","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task319.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task319.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","318","submit_full_source_except_failed_task133"
"task320","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task320.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task320.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","319","submit_full_source_except_failed_task133"
"task321","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task321.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task321.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","320","submit_full_source_except_failed_task133"
"task322","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task322.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task322.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","321","submit_full_source_except_failed_task133"
"task323","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task323.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task323.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","322","submit_full_source_except_failed_task133"
"task324","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task324.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task324.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","323","submit_full_source_except_failed_task133"
"task325","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task325.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task325.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","324","submit_full_source_except_failed_task133"
"task326","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task326.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task326.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","325","submit_full_source_except_failed_task133"
"task327","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task327.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task327.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","326","submit_full_source_except_failed_task133"
"task328","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task328.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task328.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","327","submit_full_source_except_failed_task133"
"task329","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task329.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task329.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","328","submit_full_source_except_failed_task133"
"task330","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task330.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task330.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","329","submit_full_source_except_failed_task133"
"task331","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task331.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task331.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","330","submit_full_source_except_failed_task133"
"task332","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task332.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task332.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","331","submit_full_source_except_failed_task133"
"task333","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task333.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task333.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","332","submit_full_source_except_failed_task133"
"task334","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task334.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task334.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","333","submit_full_source_except_failed_task133"
"task335","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task335.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task335.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","334","submit_full_source_except_failed_task133"
"task336","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task336.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task336.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","335","submit_full_source_except_failed_task133"
"task337","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task337.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task337.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","336","submit_full_source_except_failed_task133"
"task338","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task338.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task338.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","337","submit_full_source_except_failed_task133"
"task339","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task339.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task339.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","338","submit_full_source_except_failed_task133"
"task340","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task340.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task340.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","339","submit_full_source_except_failed_task133"
"task341","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task341.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task341.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","340","submit_full_source_except_failed_task133"
"task342","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task342.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task342.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","341","submit_full_source_except_failed_task133"
"task343","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task343.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task343.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","342","submit_full_source_except_failed_task133"
"task344","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task344.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task344.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","343","submit_full_source_except_failed_task133"
"task345","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task345.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task345.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","344","submit_full_source_except_failed_task133"
"task346","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task346.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task346.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","345","submit_full_source_except_failed_task133"
"task347","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task347.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task347.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","346","submit_full_source_except_failed_task133"
"task348","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task348.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task348.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","347","submit_full_source_except_failed_task133"
"task349","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task349.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task349.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","348","submit_full_source_except_failed_task133"
"task350","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task350.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task350.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","349","submit_full_source_except_failed_task133"
"task351","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task351.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task351.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","350","submit_full_source_except_failed_task133"
